"Date";"Kernenergie";"Braunkohle";"Steinkohle";"Gas";"Sonstige Konventionelle";"Photovoltaik";"Wind";"Wasserkraft";"Biomasse";"Sonstige Erneuerbare";"Missing Data";"CO₂-Intensität";"Missing Data Line"
"2024-04-14T01:00:00.000Z";"1,752";"2.801,654";"1.134,19";"1.733,797";"479,642";"0,245";"964,318";"7,482";"158,049";"2,958";"0";"189,596";"0"
"2024-04-14T02:00:00.000Z";"3,91";"2.881,442";"1.147,826";"1.777,066";"492,385";"0,237";"954,546";"8,426";"162,553";"3,041";"0";"194,089";"0"
"2024-04-14T03:00:00.000Z";"5,718";"3.011,391";"1.168,694";"1.754,847";"517,573";"0,313";"950,587";"9,003";"170,501";"3,173";"0";"194,315";"0"
"2024-04-14T04:00:00.000Z";"4,029";"3.036,482";"1.194,368";"1.694,909";"518,489";"18,007";"919,697";"8,345";"178,192";"3,224";"0";"195,08";"0"
"2024-04-14T05:00:00.000Z";"4,892";"2.893,57";"1.218,037";"1.619,068";"520,509";"253,091";"861,324";"8,314";"186,466";"3,395";"0";"185,648";"0"
"2024-04-14T06:00:00.000Z";"5,47";"2.485,793";"1.084,071";"1.554,826";"493,257";"717,525";"785,313";"8,106";"180,158";"3,406";"0";"163,27";"0"
"2024-04-14T07:00:00.000Z";"4,898";"2.194,134";"860,323";"1.369,94";"452,196";"1.165,411";"725,828";"7,566";"164,752";"3,103";"0";"143,613";"0"
"2024-04-14T08:00:00.000Z";"3,044";"2.078,311";"809,231";"1.227,316";"417,569";"1.492,259";"585,516";"7,289";"152,945";"2,833";"0";"139,264";"0"
"2024-04-14T09:00:00.000Z";"1,839";"2.017,784";"827,114";"1.173,069";"406,163";"1.710,635";"516,829";"6,735";"146,251";"2,648";"0";"138,461";"0"
"2024-04-14T10:00:00.000Z";"1,851";"1.970,008";"828,721";"1.142,691";"558,786";"1.797,815";"420,648";"6,17";"140,66";"2,695";"0";"143,403";"0"
"2024-04-14T11:00:00.000Z";"2,431";"1.992,066";"834,959";"1.150,093";"530,456";"1.790,656";"348,69";"5,882";"140,046";"2,882";"0";"148,155";"0"
"2024-04-14T12:00:00.000Z";"2,383";"1.989,123";"814,412";"1.146,158";"576,262";"1.704,14";"327,492";"5,939";"139,566";"2,867";"0";"152,082";"0"
"2024-04-14T13:00:00.000Z";"2,425";"1.995,733";"793,346";"1.157,087";"555,886";"1.548,654";"386,911";"5,558";"141,753";"2,618";"0";"151,992";"0"
"2024-04-14T14:00:00.000Z";"2,807";"2.145,939";"742,63";"1.174,739";"307,87";"1.275,041";"537,735";"6,456";"147,401";"2,666";"0";"145,504";"0"
"2024-04-14T15:00:00.000Z";"11,158";"2.864,44";"878,781";"1.539,454";"378,318";"984,278";"689,653";"8,787";"173,572";"3,054";"0";"161,211";"0"
"2024-04-14T16:00:00.000Z";"31,525";"3.969,49";"1.096,385";"2.518,64";"566,111";"543,555";"777,442";"14,689";"209,54";"3,548";"0";"195,73";"0"
"2024-04-14T17:00:00.000Z";"43,504";"5.925,794";"1.184,956";"3.316,884";"576,119";"136,849";"677,347";"20,475";"223,61";"3,71";"0";"241,061";"0"
"2024-04-14T18:00:00.000Z";"39,781";"6.868,732";"1.300,908";"4.084,377";"565,842";"4,564";"554,307";"24,38";"233,57";"4,068";"0";"270,869";"0"
"2024-04-14T19:00:00.000Z";"43,207";"7.345,124";"1.509,439";"4.348,007";"604,137";"0,147";"452,647";"25,737";"238,296";"4,766";"0";"298,214";"0"
"2024-04-14T20:00:00.000Z";"47,622";"7.353,435";"1.550,298";"4.359,584";"656,094";"0,166";"395,205";"27,2";"236,624";"4,823";"0";"310,033";"0"
"2024-04-14T21:00:00.000Z";"47,126";"6.808,63";"1.525,054";"4.177,445";"674,636";"0,309";"350,773";"27,218";"234,762";"4,757";"0";"314,654";"0"
"2024-04-14T22:00:00.000Z";"48,126";"6.843,03";"1.512,322";"4.358,603";"616,824";"0,424";"312,805";"27,481";"226,293";"4,612";"0";"338,591";"0"
"2024-04-14T23:00:00.000Z";"53,018";"6.625,211";"1.486,33";"4.156,592";"630,904";"0,409";"293,544";"27,309";"224,248";"5,041";"0";"339,531";"0"
"2024-04-15T00:00:00.000Z";"52,807";"6.511,804";"1.533,331";"3.971,639";"623,176";"0,303";"298,35";"26,417";"218,743";"5,68";"0";"338,431";"0"
"2024-04-15T01:00:00.000Z";"52,351";"6.133,228";"1.426,64";"3.881,627";"647,278";"0,287";"348,147";"25,184";"215,798";"5,18";"0";"322,68";"0"
"2024-04-15T02:00:00.000Z";"52,237";"5.938,522";"1.394,789";"3.748,678";"722,883";"0,286";"398,845";"24,398";"216,395";"4,862";"0";"310,014";"0"
"2024-04-15T03:00:00.000Z";"48,431";"6.308,429";"1.347,299";"4.931,232";"792,414";"0,421";"423,904";"23,537";"221,219";"4,362";"0";"319,089";"0"
"2024-04-15T04:00:00.000Z";"44,762";"7.311,453";"1.549,464";"5.806,839";"857,063";"17,524";"460,585";"23,973";"228,607";"4,181";"0";"310,093";"0"
"2024-04-15T05:00:00.000Z";"43,484";"7.631,064";"1.871,626";"6.135,766";"946,451";"190,12";"459,005";"25,953";"240,407";"4,356";"0";"303,845";"0"
"2024-04-15T06:00:00.000Z";"37,348";"7.614,956";"1.959,451";"5.944,026";"1.142,785";"566,348";"428,929";"24,317";"239,568";"4,41";"0";"293,509";"0"
"2024-04-15T07:00:00.000Z";"29,713";"7.069,059";"1.711,822";"4.953,441";"1.170,991";"969,486";"441,807";"21,368";"227,774";"4,264";"0";"268,027";"0"
"2024-04-15T08:00:00.000Z";"24,533";"6.217,581";"1.495,804";"3.273,089";"1.144,948";"1.308,81";"554,892";"18,649";"211,307";"4,218";"0";"229,628";"0"
"2024-04-15T09:00:00.000Z";"18,385";"4.586,56";"1.435,98";"2.174,013";"1.036,637";"1.538,62";"691,747";"16,868";"198,864";"4,122";"0";"186,819";"0"
"2024-04-15T10:00:00.000Z";"14,639";"3.390,182";"1.333,288";"1.879,641";"864,976";"1.566,96";"782,535";"13,38";"182,028";"3,355";"0";"163,913";"0"
"2024-04-15T11:00:00.000Z";"12,552";"3.247,012";"1.268,471";"1.783,292";"664,396";"1.536,064";"835,868";"10,365";"173,997";"3,066";"0";"158,18";"0"
"2024-04-15T12:00:00.000Z";"10,219";"3.098,396";"1.292,001";"1.750,94";"611,631";"1.455,801";"904,008";"9,555";"168,235";"2,869";"0";"154,544";"0"
"2024-04-15T13:00:00.000Z";"10,877";"3.062,236";"1.358,069";"1.902,23";"677,211";"1.252,772";"949,255";"9,523";"169,999";"2,937";"0";"158,813";"0"
"2024-04-15T14:00:00.000Z";"12,78";"3.587,396";"1.447,636";"2.022,633";"987,504";"993,024";"1.024,821";"10,088";"182,454";"3,256";"0";"174,297";"0"
"2024-04-15T15:00:00.000Z";"14,524";"5.054,988";"1.523,587";"2.355,527";"1.034,18";"665,778";"1.103,878";"13,313";"198,233";"3,435";"0";"198,51";"0"
"2024-04-15T16:00:00.000Z";"18,05";"6.451,759";"1.669,469";"2.647,124";"981,308";"325,835";"1.115,263";"16,017";"216,171";"3,698";"0";"221,961";"0"
"2024-04-15T17:00:00.000Z";"17,728";"6.620,549";"1.795,974";"2.941,664";"759,381";"79,395";"1.156,987";"17,476";"222,188";"3,8";"0";"223,987";"0"
"2024-04-15T18:00:00.000Z";"18,487";"6.099,243";"1.830,336";"3.061,172";"627,549";"2,927";"1.204,01";"16,765";"214,766";"3,776";"0";"220,283";"0"
"2024-04-15T19:00:00.000Z";"14,299";"4.775,849";"1.737,751";"2.944,111";"564,376";"0,165";"1.228,63";"14,583";"205,384";"3,711";"0";"205,57";"0"
"2024-04-15T20:00:00.000Z";"11,012";"4.370,653";"1.595,708";"2.675,943";"512,986";"0,135";"1.260,086";"13,341";"195,054";"3,694";"0";"200,686";"0"
"2024-04-15T21:00:00.000Z";"8,165";"3.824,07";"1.438,203";"2.469,942";"475,362";"0,233";"1.247,517";"10,53";"178,521";"3,464";"0";"194,382";"0"
"2024-04-15T22:00:00.000Z";"11,155";"3.223,34";"1.438,503";"2.126,652";"559,552";"0,249";"1.241,779";"9,438";"168,454";"3,163";"0";"182,674";"0"
"2024-04-15T23:00:00.000Z";"10,018";"3.112,805";"1.412,224";"1.765,419";"590,915";"0,242";"1.236,305";"9,297";"167,925";"3,129";"0";"176,674";"0"
"2024-04-16T00:00:00.000Z";"9,689";"3.050,964";"1.326,059";"1.703,143";"588,732";"0,26";"1.196,433";"9,319";"167,907";"3,157";"0";"176,062";"0"
"2024-04-16T01:00:00.000Z";"12,111";"3.199,921";"1.194,86";"1.826,278";"627,292";"0,251";"1.161,137";"9,707";"172,342";"3,24";"0";"180,193";"0"
"2024-04-16T02:00:00.000Z";"13,993";"3.495,922";"1.228,414";"1.956,652";"671,892";"0,242";"1.140,556";"10,773";"179,481";"3,296";"0";"188,206";"0"
"2024-04-16T03:00:00.000Z";"11,103";"5.033,729";"1.497,554";"2.387,16";"721,827";"0,276";"1.132,996";"12,438";"193,197";"3,539";"0";"222,823";"0"
"2024-04-16T04:00:00.000Z";"19,639";"6.341,083";"1.903,127";"2.645,564";"756,196";"17,517";"1.158,655";"16,12";"212,342";"3,675";"0";"232,597";"0"
"2024-04-16T05:00:00.000Z";"24,609";"6.608,542";"2.016,231";"2.704,686";"625,371";"194,615";"1.123,95";"17,428";"218,045";"3,842";"0";"222,223";"0"
"2024-04-16T06:00:00.000Z";"22,42";"6.440,047";"2.146,572";"2.577,433";"531,2";"550,25";"1.128,774";"17,34";"218,602";"4,478";"0";"212,572";"0"
"2024-04-16T07:00:00.000Z";"12,499";"6.047,111";"2.200,62";"2.489,84";"514,277";"900,913";"1.079,154";"14,381";"211,823";"4,974";"0";"207,127";"0"
"2024-04-16T08:00:00.000Z";"10,325";"5.565,633";"2.154,522";"2.369,545";"686,687";"1.197,452";"987,59";"13,559";"198,138";"4,83";"0";"202,273";"0"
"2024-04-16T09:00:00.000Z";"14,148";"4.958,911";"2.033,598";"2.369,269";"888,074";"1.305,068";"949,028";"12,898";"187,594";"4,586";"0";"195,444";"0"
"2024-04-16T10:00:00.000Z";"14,031";"4.993,056";"2.002,557";"2.291,693";"1.074,497";"1.336,43";"923,008";"13,024";"181,717";"4,543";"0";"197,816";"0"
"2024-04-16T11:00:00.000Z";"12,698";"5.104,633";"2.021,493";"2.347,694";"1.137,809";"1.377,076";"922,347";"12,845";"183,362";"4,482";"0";"200,966";"0"
"2024-04-16T12:00:00.000Z";"11,314";"4.521,1";"2.033,385";"2.195,967";"1.154,431";"1.411,521";"882,619";"13,272";"184,209";"4,037";"0";"193,938";"0"
"2024-04-16T13:00:00.000Z";"13,547";"4.209,943";"2.109,087";"2.305,4";"1.080,871";"1.317,008";"851,698";"14,052";"192,334";"4,202";"0";"194,574";"0"
"2024-04-16T14:00:00.000Z";"13,305";"6.308,834";"2.357,77";"2.751,293";"948,012";"1.135,733";"773,442";"14,503";"206,725";"4,33";"0";"239,71";"0"
"2024-04-16T15:00:00.000Z";"19,105";"7.851,294";"2.509,634";"3.658,796";"907,417";"859,905";"780,7";"17,743";"224,197";"4,53";"0";"271,994";"0"
"2024-04-16T16:00:00.000Z";"23,74";"9.616,151";"3.019,518";"5.447,044";"888,213";"431,384";"745,665";"19,55";"240,802";"4,154";"0";"328,49";"0"
"2024-04-16T17:00:00.000Z";"28,496";"10.443,751";"3.138,845";"6.360,944";"829,503";"113,704";"713,191";"21,613";"253,067";"4,416";"0";"351,808";"0"
"2024-04-16T18:00:00.000Z";"32,31";"10.913,326";"3.047,741";"6.420,164";"720,018";"5,923";"677,969";"24,089";"253,463";"4,687";"0";"363,636";"0"
"2024-04-16T19:00:00.000Z";"31,532";"10.999,348";"3.207,569";"6.188,065";"675,592";"0,293";"580,732";"24,399";"243,187";"5,253";"0";"383,158";"0"
"2024-04-16T20:00:00.000Z";"27,741";"10.902,374";"3.037,906";"5.893,779";"722,178";"0,257";"512,301";"23,546";"237,279";"5,365";"0";"402,265";"0"
"2024-04-16T21:00:00.000Z";"31,844";"10.967,314";"2.948,816";"5.124,968";"725,757";"0,387";"457,883";"24,436";"230,651";"5,871";"0";"415,636";"0"
"2024-04-16T22:00:00.000Z";"35,379";"10.769,101";"2.782,071";"4.516,728";"684,793";"0,388";"434,426";"23,93";"217,582";"6,253";"0";"416,942";"0"
"2024-04-16T23:00:00.000Z";"39,329";"10.664,763";"2.639,849";"4.078,435";"685,153";"0,384";"406,533";"24,474";"213,886";"6,22";"0";"414,449";"0"
"2024-04-17T00:00:00.000Z";"40,988";"10.604,759";"2.387,034";"3.944,015";"688,732";"0,387";"390,517";"24,92";"213,33";"6,021";"0";"411,589";"0"
"2024-04-17T01:00:00.000Z";"45,565";"10.527,737";"2.375,297";"4.017,597";"707,215";"0,393";"389,026";"25,353";"216,339";"5,971";"0";"406,474";"0"
"2024-04-17T02:00:00.000Z";"48,48";"10.895,477";"2.576,256";"4.169,462";"811,694";"0,391";"381,133";"25,289";"227,438";"6,19";"0";"413,235";"0"
"2024-04-17T03:00:00.000Z";"42,207";"11.651,208";"3.658,018";"5.407,533";"869,482";"0,762";"361,531";"24,501";"235,529";"6,549";"0";"449,151";"0"
"2024-04-17T04:00:00.000Z";"33,529";"11.759,479";"4.858,382";"7.250,816";"826,654";"28,509";"319,907";"24,697";"242,796";"5,928";"0";"451,724";"0"
"2024-04-17T05:00:00.000Z";"33,189";"12.218,745";"5.148,719";"7.623,347";"846,604";"242,92";"255,576";"25,352";"248,771";"6,043";"0";"437,383";"0"
"2024-04-17T06:00:00.000Z";"29,34";"12.475,056";"5.382,861";"7.567,854";"926,482";"643,548";"180,519";"24,839";"248,668";"6,082";"0";"430,433";"0"
"2024-04-17T07:00:00.000Z";"24,955";"11.988,237";"5.172,129";"6.812,985";"928,873";"1.061,175";"151,619";"24,482";"240,638";"5,67";"0";"407,482";"0"
"2024-04-17T08:00:00.000Z";"25,97";"11.261,567";"4.491,367";"5.606,205";"1.063,956";"1.440,732";"140,32";"23,078";"230,477";"5,432";"0";"372,691";"0"
"2024-04-17T09:00:00.000Z";"26,23";"10.246,215";"4.118,939";"4.480,421";"1.238,434";"1.725,563";"144,858";"21,619";"219,687";"5,074";"0";"338,896";"0"
"2024-04-17T10:00:00.000Z";"29,45";"8.845,884";"3.945,103";"3.629,145";"1.222,839";"1.865,823";"161,426";"21,672";"210,14";"4,128";"0";"307,786";"0"
"2024-04-17T11:00:00.000Z";"25,336";"7.883,295";"3.679,728";"3.465,434";"1.347,222";"1.854,362";"190,237";"19,591";"203,863";"4,838";"0";"296,701";"0"
"2024-04-17T12:00:00.000Z";"22,744";"7.205,729";"3.561,546";"3.427,145";"1.226,271";"1.780,979";"204,456";"19,604";"206,376";"5,355";"0";"289,247";"0"
"2024-04-17T13:00:00.000Z";"20,42";"7.629,38";"3.778,792";"3.782,625";"1.082,373";"1.594,758";"223,643";"20,518";"213,333";"5,467";"0";"306,073";"0"
"2024-04-17T14:00:00.000Z";"18,912";"9.161,528";"4.004,533";"4.262,964";"1.051,397";"1.312,213";"248,366";"20,627";"224,548";"5,68";"0";"343,589";"0"
"2024-04-17T15:00:00.000Z";"26,246";"10.829,083";"4.890,743";"6.150,965";"1.023,523";"894,684";"237,044";"21,883";"229,163";"5,899";"0";"406,284";"0"
"2024-04-17T16:00:00.000Z";"31,198";"11.743,318";"5.790,176";"7.815,175";"1.055,858";"449,846";"204,558";"22,746";"237,795";"5,656";"0";"453,931";"0"
"2024-04-17T17:00:00.000Z";"37,997";"11.803,966";"5.988,125";"8.188,171";"1.173,786";"134,145";"187,809";"26,026";"245,648";"5,679";"0";"458,71";"0"
"2024-04-17T18:00:00.000Z";"35,542";"11.908,306";"5.903,937";"8.137,408";"1.010,751";"6,801";"179,405";"27,147";"244,005";"5,914";"0";"462,447";"0"
"2024-04-17T19:00:00.000Z";"33,432";"11.889,271";"5.707,2";"7.925,466";"1.005,302";"0,299";"172,531";"25,744";"235,031";"6,238";"0";"476,586";"0"
"2024-04-17T20:00:00.000Z";"31,66";"12.242,033";"5.460,112";"7.601,824";"935,002";"0,222";"173,116";"25,112";"233,802";"6,574";"0";"502,583";"0"
"2024-04-17T21:00:00.000Z";"33,806";"12.550,726";"4.813,544";"7.076,957";"980,197";"0,354";"166,262";"24,347";"225,891";"6,951";"0";"520,362";"0"
"2024-04-17T22:00:00.000Z";"32,218";"12.466,389";"3.836,522";"6.637,36";"929,144";"0,344";"165,604";"23,679";"221,056";"6,664";"0";"516,236";"0"
"2024-04-17T23:00:00.000Z";"28,224";"12.352,057";"3.593,672";"6.580,11";"848,19";"0,368";"161,242";"23,067";"217,885";"6,806";"0";"525,36";"0"
"2024-04-18T00:00:00.000Z";"32,236";"12.339,654";"3.347,19";"6.227,652";"858,77";"0,335";"159,821";"23,651";"214,858";"7,136";"0";"518,974";"0"
"2024-04-18T01:00:00.000Z";"34,713";"12.508,957";"3.384,807";"6.209,219";"865,24";"0,338";"165,827";"23,651";"216,784";"7,039";"0";"517,444";"0"
"2024-04-18T02:00:00.000Z";"34,125";"12.388,473";"3.793,553";"6.513,241";"868,894";"0,319";"162,982";"23,237";"220,373";"6,822";"0";"521,002";"0"
"2024-04-18T03:00:00.000Z";"30,222";"12.677,673";"4.974,908";"7.009,043";"882,225";"0,801";"174,672";"23,539";"228,733";"6,275";"0";"527,152";"0"
"2024-04-18T04:00:00.000Z";"30,082";"12.828,387";"6.087,258";"7.730,697";"944,643";"31,449";"184,226";"25,037";"241,479";"5,981";"0";"498,504";"0"
"2024-04-18T05:00:00.000Z";"31,712";"12.574,645";"5.906,974";"7.872,905";"999,747";"265,838";"170,911";"25,482";"238,893";"5,921";"0";"455,445";"0"
"2024-04-18T06:00:00.000Z";"25,931";"12.499,356";"5.888,343";"7.469,077";"1.018,01";"683,179";"136,141";"24,202";"236,349";"6,208";"0";"435,508";"0"
"2024-04-18T07:00:00.000Z";"20,59";"12.250,747";"5.105,819";"6.941,861";"956,439";"1.130,172";"119,705";"21,244";"228,128";"5,874";"0";"414,498";"0"
"2024-04-18T08:00:00.000Z";"18,559";"11.574,926";"4.205,967";"5.223,503";"951,701";"1.590,361";"171,255";"19,755";"223,34";"5,368";"0";"367,469";"0"
"2024-04-18T09:00:00.000Z";"13,58";"10.359,714";"3.790,901";"3.912,79";"1.096,975";"1.846,073";"200,756";"17,796";"216,152";"5,031";"0";"329,251";"0"
"2024-04-18T10:00:00.000Z";"11,024";"9.520,347";"3.465,86";"3.679,739";"896,878";"1.927,665";"254,353";"16,333";"207,892";"4,532";"0";"306,548";"0"
"2024-04-18T11:00:00.000Z";"11,369";"8.260,315";"3.065,513";"3.210,112";"991,031";"1.950,072";"318,065";"15,254";"203,954";"4,478";"0";"281,194";"0"
"2024-04-18T12:00:00.000Z";"9,246";"8.056,185";"2.783,622";"2.967,533";"773,341";"1.842,813";"369,656";"13,443";"191,478";"3,736";"0";"276,158";"0"
"2024-04-18T13:00:00.000Z";"9,272";"7.178,717";"2.737,495";"2.919,375";"732,134";"1.706,969";"445,317";"13,037";"190,389";"3,764";"0";"263,669";"0"
"2024-04-18T14:00:00.000Z";"12,347";"6.817,463";"2.893,012";"3.029,283";"833,624";"1.471,807";"532,907";"13,229";"198,753";"3,862";"0";"264,018";"0"
"2024-04-18T15:00:00.000Z";"16,567";"8.026,818";"3.276,33";"3.540,725";"698,604";"1.107,502";"617,832";"15,377";"215,456";"4,187";"0";"290,664";"0"
"2024-04-18T16:00:00.000Z";"21,243";"10.878,059";"3.818,134";"4.845,33";"699,484";"574,036";"626,312";"18,111";"230,027";"4,675";"0";"357,669";"0"
"2024-04-18T17:00:00.000Z";"24,632";"11.808,452";"4.411,925";"5.546,397";"722,82";"154,256";"574,868";"20,108";"242,228";"4,731";"0";"387,275";"0"
"2024-04-18T18:00:00.000Z";"27,762";"12.005,906";"4.480,223";"5.369,173";"741,958";"7,062";"549,509";"22,353";"245,785";"4,883";"0";"393,225";"0"
"2024-04-18T19:00:00.000Z";"28,935";"11.985,407";"3.862,523";"5.061,285";"771,823";"0,547";"562,999";"22,336";"243,318";"4,855";"0";"396,113";"0"
"2024-04-18T20:00:00.000Z";"26,211";"10.997,224";"2.959,298";"4.822,31";"853,568";"0,335";"593,6";"20,875";"236,193";"4,755";"0";"386,908";"0"
"2024-04-18T21:00:00.000Z";"23,993";"8.829,475";"2.310,028";"3.910,425";"932,37";"0,448";"657,72";"19,967";"225,08";"4,643";"0";"347,652";"0"
"2024-04-18T22:00:00.000Z";"23,669";"7.262,354";"2.185,903";"3.207,196";"945,73";"0,37";"724,077";"17,574";"212,007";"4,63";"0";"317,796";"0"
"2024-04-18T23:00:00.000Z";"24,484";"5.296,929";"2.121,131";"2.769,56";"980,632";"0,371";"824,08";"15,628";"204,251";"4,469";"0";"272,873";"0"
"2024-04-19T00:00:00.000Z";"19,92";"4.794,631";"2.016,248";"2.511,177";"935,383";"0,321";"888,729";"13,007";"190,948";"4,084";"0";"257,883";"0"
"2024-04-19T01:00:00.000Z";"20,175";"4.552,205";"1.927,548";"2.470,836";"889,921";"0,325";"948,348";"12,087";"181,074";"3,854";"0";"245,502";"0"
"2024-04-19T02:00:00.000Z";"20,286";"4.422,343";"2.032,68";"2.538,958";"897,593";"0,264";"1.009,986";"11,804";"180,607";"3,506";"0";"238,948";"0"
"2024-04-19T03:00:00.000Z";"18,835";"4.561,762";"2.365,377";"2.852,123";"897,488";"0,404";"1.098,926";"11,328";"187,324";"3,621";"0";"240,923";"0"
"2024-04-19T04:00:00.000Z";"17,301";"4.920,46";"2.630,661";"3.402,521";"868,477";"17,684";"1.232,22";"13,341";"207,04";"3,877";"0";"235,621";"0"
"2024-04-19T05:00:00.000Z";"17,461";"5.480,679";"2.695,931";"3.504,773";"771,53";"146,516";"1.232,24";"13,076";"217,56";"3,974";"0";"228,815";"0"
"2024-04-19T06:00:00.000Z";"11,51";"5.464,565";"2.596,531";"3.514,342";"612,48";"345,756";"1.245,895";"11,976";"220,14";"4,026";"0";"216,708";"0"
"2024-04-19T07:00:00.000Z";"10,528";"5.429,322";"2.602,827";"3.350,552";"625,039";"536,991";"1.308,287";"12,474";"216,837";"4,465";"0";"212,518";"0"
"2024-04-19T08:00:00.000Z";"13,417";"5.151,466";"2.491,209";"2.959,002";"839,698";"711,228";"1.323,609";"10,649";"205,089";"4,36";"0";"203,68";"0"
"2024-04-19T09:00:00.000Z";"9,376";"4.985,461";"2.277,254";"2.617,33";"995,843";"843,812";"1.312,209";"9,935";"199,134";"3,961";"0";"196,457";"0"
"2024-04-19T10:00:00.000Z";"15,043";"4.849,914";"2.108,396";"2.439,956";"1.247,096";"885,018";"1.270,684";"9,966";"191,479";"3,734";"0";"194,66";"0"
"2024-04-19T11:00:00.000Z";"17,355";"4.722,952";"1.976,445";"2.359,622";"1.465,294";"870,287";"1.212,038";"9,698";"184,928";"3,705";"0";"197,072";"0"
"2024-04-19T12:00:00.000Z";"15,993";"4.356,154";"2.033,805";"2.391,468";"1.686,827";"835,851";"1.184,739";"9,285";"183,834";"3,736";"0";"199,265";"0"
"2024-04-19T13:00:00.000Z";"13,489";"4.108,36";"2.188,547";"2.499,962";"1.708,159";"737,122";"1.169,862";"8,915";"183,113";"3,859";"0";"204,211";"0"
"2024-04-19T14:00:00.000Z";"14,328";"3.979,663";"2.439,549";"2.707,468";"1.606,285";"647,44";"1.177,656";"9,85";"189,319";"3,841";"0";"207,99";"0"
"2024-04-19T15:00:00.000Z";"15,944";"4.137,512";"2.612,507";"3.055,714";"1.235,141";"476,396";"1.200,427";"12,52";"202,68";"3,938";"0";"211,488";"0"
"2024-04-19T16:00:00.000Z";"16,059";"4.509,877";"2.619,315";"3.201,801";"942,844";"272,878";"1.250,698";"13,629";"217,754";"4,083";"0";"212,716";"0"
"2024-04-19T17:00:00.000Z";"19,312";"4.734,816";"2.474,569";"3.068,291";"746,947";"87,644";"1.249,586";"15,502";"227,291";"4,193";"0";"207,952";"0"
"2024-04-19T18:00:00.000Z";"18,948";"4.894,493";"2.207,405";"2.982,107";"635,008";"5,304";"1.212,443";"15,209";"221,286";"4,093";"0";"207,08";"0"
"2024-04-19T19:00:00.000Z";"16,946";"4.833,246";"1.948,778";"2.905,806";"634,362";"0,187";"1.191,381";"14,572";"218,742";"4,135";"0";"208,827";"0"
"2024-04-19T20:00:00.000Z";"18,293";"4.704,955";"2.005,328";"2.809,505";"620,84";"0,238";"1.164,872";"14,717";"216,071";"4,158";"0";"216,609";"0"
"2024-04-19T21:00:00.000Z";"17,852";"4.286,981";"1.927,022";"2.556,767";"607,085";"0,198";"1.106,056";"14,259";"208,591";"4,09";"0";"215,02";"0"
"2024-04-19T22:00:00.000Z";"17,265";"4.171,365";"1.761,078";"2.267,767";"673,97";"0,183";"1.067,411";"11,816";"203,892";"4,062";"0";"215,615";"0"
"2024-04-19T23:00:00.000Z";"17,571";"4.111,794";"1.584,996";"2.218,114";"665,29";"0,137";"1.030,313";"9,806";"200,846";"3,802";"0";"218,154";"0"
"2024-04-20T00:00:00.000Z";"18,123";"4.049,348";"1.300,737";"2.201,794";"672,84";"0,16";"998,051";"9,634";"201,876";"3,697";"0";"215,27";"0"
"2024-04-20T01:00:00.000Z";"19,359";"4.055,296";"1.302,257";"2.251,536";"710,218";"0,182";"977,257";"9,887";"205,131";"3,661";"0";"217,704";"0"
"2024-04-20T02:00:00.000Z";"20,879";"4.160,767";"1.348,357";"2.377,642";"755,526";"0,222";"932,094";"11,207";"211";"3,785";"0";"225,251";"0"
"2024-04-20T03:00:00.000Z";"22,102";"4.219,799";"1.420,43";"2.512,521";"805,401";"0,436";"895,449";"13,556";"219,504";"3,927";"0";"230,041";"0"
"2024-04-20T04:00:00.000Z";"23,727";"4.419,824";"1.476,726";"2.629,796";"829,898";"24,489";"844,513";"16,979";"233,978";"4,177";"0";"233,854";"0"
"2024-04-20T05:00:00.000Z";"31,181";"4.680,164";"1.447,001";"2.732,018";"842,192";"212,37";"735,694";"18,371";"247,082";"4,371";"0";"234,566";"0"
"2024-04-20T06:00:00.000Z";"34,43";"5.020,609";"1.482,657";"2.735,91";"973,07";"566";"629,716";"17,162";"245,259";"4,573";"0";"234,123";"0"
"2024-04-20T07:00:00.000Z";"33,161";"4.731,761";"1.452,111";"2.588,436";"1.199,672";"942,712";"547,858";"15,602";"231,985";"4,522";"0";"225,696";"0"
"2024-04-20T08:00:00.000Z";"25,936";"4.499,097";"1.400,417";"2.419,084";"1.612,985";"1.291,698";"469,149";"13,296";"215,184";"4,043";"0";"222,697";"0"
"2024-04-20T09:00:00.000Z";"22,355";"4.324,961";"1.350,568";"2.184,916";"1.835,018";"1.534,152";"395,826";"12,011";"203,839";"3,781";"0";"218,415";"0"
"2024-04-20T10:00:00.000Z";"15,258";"4.212,727";"1.305,546";"2.016,108";"1.841,364";"1.641,625";"347,714";"10,782";"194,202";"3,716";"0";"218,051";"0"
"2024-04-20T11:00:00.000Z";"13,947";"4.012,454";"1.210,415";"1.863,751";"1.765,109";"1.654,255";"315,944";"9,848";"184,963";"3,648";"0";"215,051";"0"
"2024-04-20T12:00:00.000Z";"14,461";"3.879,458";"1.115,065";"1.798,443";"1.675,471";"1.606,207";"306,623";"9,384";"178,599";"3,521";"0";"213,051";"0"
"2024-04-20T13:00:00.000Z";"18,536";"3.717,8";"1.144,055";"1.889,495";"1.649,78";"1.488,488";"335,593";"10,149";"187,9";"3,598";"0";"211,673";"0"
"2024-04-20T14:00:00.000Z";"18,066";"3.812,314";"1.205,036";"2.105,133";"1.502,651";"1.230,857";"427,105";"10,359";"196,701";"3,602";"0";"216,854";"0"
